date,article_count,avg_sentiment_score,bullish_count,bearish_count,neutral_count,bullish_ratio,bearish_ratio,avg_urgency_score,breaking_news_count,high_urgency_count,sentiment_std,open,high,low,close,volume,daily_return,rsi_14,macd,macd_signal,sma_20,sma_50,bollinger_upper,bollinger_lower,atr_14,volatility_20d,trend_direction,next_day_return,return_2d,return_5d,price_up,sentiment_bullish,high_bullish,high_bearish,price_range,abs_return
2024-06-26,9,1.2111,5,2,0,0.5556,0.2222,10.6667,0,0,3.693,2307.8999,2314.3999,2298.0,2299.2,986,-0.007511,41.4672,-6.2589,-3.7632,2327.47,2341.284,2367.0193,2287.9207,29.3929,0.011245,bearish,0.011004,0.012395615866388265,0.026356993736952106,1,1,0,0,0.0071059841026900215,0.007511
2024-06-27,3,8.8667,2,0,0,0.6667,0.0,3.0,0,0,1.0066,2296.8,2329.0,2295.0,2324.5,1532,0.011004,43.0774,-5.677,-4.1459,2326.68,2339.958,2365.7789,2287.5811,30.2714,0.01149,bearish,0.001377,0.0013336631533664711,0.027532802753280183,1,1,0,0,0.014803204458376872,0.011004
2024-06-28,6,3.1667,6,0,0,1.0,0.0,3.0,0,0,0.8802,2325.3999,2338.3,2319.0,2327.7,92,0.001377,54.1837,-4.9012,-4.297,2325.92,2339.078,2364.2752,2287.5647,24.5286,0.011492,bullish,-4.3e-05,-0.0020191605447437144,0.011814237229883506,0,1,1,0,0.008299647729407824,0.001377
2024-07-01,5,-20.0,1,4,0,0.2,0.8,0.6,0,0,14.5509,2323.8,2329.7,2321.7,2327.6001,237,-4.3e-05,53.7336,-4.2454,-4.2867,2326.155,2337.984,2364.4899,2287.8201,23.7571,0.011326,bullish,-0.001976,0.013833948537809393,0.01396287962008591,0,0,0,1,0.0034426370599879505,4.3e-05
2024-07-02,6,-0.55,2,3,0,0.3333,0.5,1.5,0,0,0.7609,2330.7,2334.6001,2323.0,2323.0,30,-0.001976,52.8608,-4.0502,-4.2394,2324.975,2336.476,2362.0937,2287.8563,23.5786,0.011082,bearish,0.015842,0.028196297890658695,0.021179509255273343,1,0,0,0,0.0049770884283692075,0.001976
2024-07-03,6,0.7333,3,3,0,0.5,0.5,0.0,0,0,1.8007,2330.8999,2361.6001,2330.8999,2359.8,59,0.015842,54.2622,-0.9155,-3.5746,2326.69,2337.028,2366.9477,2286.4323,24.1071,0.011459,bullish,0.012162,-0.0019493177387915894,0.023391812865497075,1,1,0,0,0.013170964570379116,0.015842
2024-07-05,6,14.45,6,0,0,1.0,0.0,6.0,0,0,5.2325,2354.8999,2388.5,2354.8999,2388.5,72,0.012162,66.2256,3.8404,-2.0916,2328.41,2338.244,2375.8901,2280.9299,23.6643,0.011452,bullish,-0.013942,-0.011890265857232518,0.01067615658362997,0,1,1,0,0.01426816485915181,0.012162
2024-07-08,3,-1.2,0,2,0,0.0,0.6667,9.6667,0,0,0.4,2381.7,2383.8,2352.8,2355.2,64,-0.013942,54.3399,4.8663,-0.7,2327.655,2338.858,2372.7508,2282.5592,23.9857,0.01181,bullish,0.002081,0.007218070652173836,0.0287448624320652,1,0,0,1,0.01301591300331696,0.013942
2024-07-09,6,9.6667,5,0,0,0.8333,0.0,3.0,0,0,1.5475,2363.1001,2363.7,2360.1001,2360.1001,9,0.002081,59.1696,6.0055,0.6411,2330.4,2339.464,2376.4149,2284.3851,23.0357,0.009924,bullish,0.005127,0.023261682841333675,0.04334553436949551,1,1,1,0,0.0015233802410654152,0.002081
2024-07-10,6,6.5167,5,0,0,0.8333,0.0,4.5,0,0,0.4355,2366.3,2377.0,2365.8,2372.2,19,0.005127,58.2219,7.7949,2.0718,2333.625,2340.212,2381.9255,2285.3245,22.9143,0.009962,bullish,0.018042,0.01762077396509576,0.03481999831380178,1,1,1,0,0.004733127667666744,0.005127
2024-07-11,6,14.2167,6,0,0,1.0,0.0,3.5,0,0,0.3869,2378.7,2416.7,2378.7,2415.0,72,0.018042,61.1842,12.5222,4.1619,2339.0,2341.604,2397.8361,2280.1639,24.2572,0.01062,bullish,-0.000414,0.0032711801242235605,0.015238095238095273,0,1,1,0,0.01597511245638374,0.018042
2024-07-12,6,10.6833,5,0,0,0.8333,0.0,6.5,0,0,4.1672,2399.8,2414.0,2391.3,2414.0,355,-0.000414,70.5734,16.0034,6.5302,2342.9,2344.056,2410.5754,2275.2246,23.2786,0.010367,bullish,0.003687,0.020049668599834147,-0.007663628831814373,1,1,1,0,0.009459121593466046,0.000414
2024-07-15,6,4.9,5,0,0,0.8333,0.0,3.0,0,0,4.0924,2430.0,2436.0,2422.8999,2422.8999,540,0.003687,69.9785,19.2585,9.0759,2349.035,2346.516,2422.4175,2275.6524,23.6714,0.009565,bullish,0.016303,0.013166082511291588,-0.012753271400110178,1,1,1,0,0.005390987654321034,0.003687
2024-07-16,9,-6.6889,0,4,0,0.0,0.4444,1.0,0,0,8.4321,2427.3999,2462.3999,2427.3999,2462.3999,93,0.016303,78.1902,24.7403,12.2088,2355.585,2349.78,2444.1541,2267.0159,25.3215,0.009748,bullish,-0.003086,-0.00430470290386209,-0.023472954169629356,0,0,0,0,0.014418720211696474,0.016303
2024-07-17,9,16.2,8,0,0,0.8889,0.0,10.6667,0,0,6.7104,2472.8999,2473.1001,2454.8,2454.8,10,-0.003086,81.2701,28.147,15.3964,2362.705,2352.896,2459.1972,2266.2128,25.3,0.009512,bullish,-0.001222,-0.024156754114388224,-0.016905654228450362,0,1,1,0,0.007400259104705342,0.003086
2024-07-18,9,15.5556,8,0,0,0.8889,0.0,7.3333,0,0,9.5702,2466.0,2466.0,2451.8,2451.8,2,-0.001222,78.1016,30.2559,18.3683,2368.775,2355.5,2471.7655,2265.7845,23.8857,0.009488,bullish,-0.022963,-0.024390243902439046,-0.04074561546618827,0,1,1,0,0.0057583130575830565,0.001222
2024-07-19,6,-2.9333,0,4,0,0.0,0.6667,3.5,0,0,2.2967,2418.8,2419.2,2395.5,2395.5,15,-0.022963,62.1245,27.0723,20.1091,2370.86,2357.106,2474.2616,2267.4584,26.5286,0.01089,bullish,-0.001461,0.0037988311417240794,-0.006470465456063446,0,0,0,1,0.009798247064660086,0.022963
2024-07-22,6,-1.7667,0,3,0,0.0,0.5,1.5,0,0,2.7811,2402.1001,2402.1001,2392.0,2392.0,18,-0.001461,61.3781,23.9903,20.8853,2374.64,2358.674,2475.1458,2274.1342,26.6786,0.010171,bullish,0.005268,0.008904682274247566,-0.006145484949832691,1,0,0,0,0.004204695716052845,0.001461
2024-07-23,9,11.7,7,0,0,0.7778,0.0,4.0,0,0,8.4598,2395.8,2404.6001,2388.7,2404.6001,41,0.005268,64.0206,22.3073,21.1697,2378.37,2360.124,2477.427,2279.313,26.9857,0.010158,bullish,0.003618,-0.021916409302320305,0.00016630623944502432,1,1,1,0,0.0066366558143418864,0.005268
2024-07-24,9,18.7333,7,0,0,0.7778,0.0,7.3333,0,0,11.0824,2421.0,2421.0,2411.6001,2413.3,6,0.003618,60.175,21.4285,21.2215,2383.205,2361.044,2478.9518,2287.4582,25.4,0.010015,bullish,-0.025442,-0.013798533128910662,0.0054696888078564765,0,1,1,0,0.0038826517967781447,0.003618
2024-07-25,6,-1.7833,0,6,0,0.0,1.0,4.5,0,0,1.3288,2365.5,2365.5,2351.8999,2351.8999,31,-0.025442,43.8092,15.5978,20.0968,2385.84,2361.36,2474.4903,2297.1897,27.3857,0.011598,bearish,0.011948,0.010799821880174587,0.035333178933338205,1,0,0,1,0.005749355316000892,0.025442
2024-07-26,9,10.0889,5,1,0,0.5556,0.1111,6.6667,0,0,13.995,2368.7,2386.8999,2368.7,2380.0,95,0.011948,54.27,13.0935,18.6961,2388.615,2361.892,2472.5287,2304.7013,27.3357,0.011642,bearish,-0.001134,0.010504201680672232,0.019201680672268795,0,1,0,0,0.007683497276987407,0.011948
2024-07-29,6,5.3333,5,0,0,0.8333,0.0,3.0,0,0,3.8505,2377.3,2377.3,2377.3,2377.3,126409,-0.001134,52.984,10.7668,17.1102,2391.095,2361.664,2470.2239,2311.9661,26.9214,0.011654,bearish,0.011652,0.02069574727632184,0.010263744584191992,1,1,1,0,0.0,0.001134
2024-07-30,9,-0.2667,3,4,0,0.3333,0.4444,4.3333,0,0,3.6318,2380.8999,2409.3,2373.8,2405.0,25944,0.011652,55.3983,11.0308,15.8944,2394.965,2362.164,2468.3835,2321.5465,28.25,0.011884,bullish,0.00894,0.012474012474012364,-0.006611185031184963,1,0,0,0,0.01491032865346418,0.011652
2024-07-31,9,19.3444,8,0,0,0.8889,0.0,6.0,0,0,5.1362,2407.1001,2447.6001,2402.8,2426.5,1313,0.00894,52.0354,12.8271,15.2809,2400.14,2362.45,2466.4466,2333.8334,28.2715,0.011956,bullish,0.003503,-0.0003296929734185605,-0.01483618380383267,1,1,1,0,0.018611648098888753,0.00894
2024-08-01,6,7.3,6,0,0,1.0,0.0,4.5,0,0,5.4004,2446.7,2455.1001,2430.3999,2435.0,690,0.003503,53.6207,14.7664,15.178,2403.9,2362.472,2469.0942,2338.7058,28.6215,0.011528,bullish,-0.003819,-0.013675564681724928,-0.0052566735112936636,0,1,1,0,0.010095312052969397,0.003503
2024-08-02,12,1.5083,5,4,0,0.4167,0.3333,10.5833,1,1,7.6316,2444.0,2477.0,2416.0,2425.7,550,-0.003819,50.4821,15.3755,15.2175,2405.76,2362.552,2471.2263,2340.2937,31.4072,0.011312,bullish,-0.009894,-0.015088386857401881,0.0026384548790041595,0,1,0,0,0.02495908346972177,0.003819
2024-08-05,7,5.9286,3,3,0,0.4286,0.4286,5.1429,0,0,12.9708,2442.0,2449.8,2367.3999,2401.7,334,-0.009894,38.9596,13.7631,14.9266,2408.085,2362.802,2469.1454,2347.0246,34.4715,0.011067,bearish,-0.005246,-0.004663363450888913,0.02527372277969775,0,1,0,0,0.03374287469287481,0.009894
2024-08-06,5,14.76,5,0,0,1.0,0.0,13.4,0,0,7.3762,2414.5,2421.8,2380.0,2389.1001,163,-0.005246,38.2637,11.3378,14.2089,2409.535,2363.884,2467.0733,2351.9967,36.15,0.011152,bearish,0.000586,0.013854547157735153,0.03248080731318037,1,1,1,0,0.01731207289293857,0.005246
2024-08-07,8,5.425,5,2,0,0.625,0.25,3.375,0,0,8.0622,2392.2,2401.0,2384.5,2390.5,130,0.000586,38.9867,9.4201,13.2511,2410.45,2365.044,2466.0374,2354.8626,36.3143,0.011103,bearish,0.013261,0.017402258941644044,0.020455929721815425,1,1,0,0,0.00689741660396288,0.000586
2024-08-08,7,7.9714,5,0,0,0.7143,0.0,3.0,0,0,6.0193,2384.3,2422.8,2384.3,2422.2,201,0.013261,55.2621,10.339,12.6687,2410.81,2366.384,2466.6143,2355.0057,35.0429,0.01075,bullish,0.004087,0.016596441251754523,0.012757039055404373,1,1,1,0,0.016147296900557814,0.013261
2024-08-09,4,26.05,3,0,0,0.75,0.0,19.0,0,0,17.003,2422.3,2432.1001,2418.5,2432.1001,611,0.004087,57.7086,11.731,12.4811,2411.715,2368.22,2468.3184,2355.1116,35.2929,0.010783,bullish,0.012458,0.014226347015897867,0.02734262459016379,1,1,1,0,0.005614539900094997,0.004087
2024-08-12,5,9.84,4,1,0,0.8,0.2,2.4,0,0,8.2382,2432.7,2469.8,2432.0,2462.3999,566,0.012458,60.4031,15.1049,13.0059,2413.69,2370.61,2474.5342,2352.8458,36.8572,0.011096,bullish,0.001746,-0.009340481211033147,0.01600069103316648,1,1,1,0,0.015538290788013394,0.012458
2024-08-13,4,10.375,3,0,0,0.75,0.0,3.0,0,0,7.1262,2461.0,2470.0,2456.5,2466.7,510,0.001746,59.7659,17.9191,13.9885,2413.905,2373.486,2475.4998,2352.3103,36.65,0.010491,bullish,-0.011067,-0.0055133984675881376,0.01808083674544947,0,1,1,0,0.005485574969524584,0.001746
2024-08-14,7,12.8286,6,1,0,0.8571,0.1429,3.2857,0,0,14.8117,2468.0,2472.1001,2439.3999,2439.3999,274,-0.011067,68.2825,17.7421,14.7392,2413.135,2375.342,2472.9361,2353.3339,34.6,0.010769,bullish,0.005616,0.02426834566976921,0.028285645170355256,1,1,1,0,0.0132496758508915,0.011067
2024-08-15,5,17.8,5,0,0,1.0,0.0,20.8,0,0,9.5739,2451.8,2467.7,2431.2,2453.1001,285,0.005616,66.2517,18.494,15.4902,2413.2,2377.894,2473.1806,2353.2194,34.7072,0.010845,bullish,0.018548,0.01985239004311312,0.010517222676726501,1,1,1,0,0.014887021779916795,0.005616
2024-08-16,4,19.05,2,1,0,0.5,0.25,12.75,0,0,26.6375,2453.5,2508.0,2451.3999,2498.6001,197,0.018548,72.656,22.5021,16.8926,2418.355,2380.784,2488.7484,2347.9616,38.5572,0.010152,bullish,0.001281,0.005082806168142051,0.003922116228203043,1,1,0,0,0.02306912573874062,0.018548
2024-08-19,5,7.52,5,0,0,1.0,0.0,7.8,0,0,2.3816,2508.5,2508.5,2487.2,2501.8,88,0.001281,69.9013,25.6411,18.6423,2423.845,2383.414,2502.2543,2345.4358,37.5429,0.010119,bullish,0.003797,0.002638060596370506,0.006355424094651729,1,1,1,0,0.008491130157464694,0.001281
2024-08-20,7,10.5429,5,0,0,0.7143,0.0,5.1429,0,0,10.1949,2503.5,2527.3,2500.7,2511.3,187,0.003797,68.3391,28.5661,20.627,2429.18,2387.536,2516.1305,2342.2296,36.2429,0.010102,bullish,-0.001155,-0.012901724206586307,0.0018715406363236653,0,1,1,0,0.010625124825244803,0.003797
2024-08-21,5,3.64,3,0,2,0.6,0.0,6.0,0,0,3.5844,2511.0,2515.3999,2503.8999,2508.3999,96,-0.001155,66.2677,30.3008,22.5618,2433.935,2391.55,2527.3872,2340.4828,35.0215,0.010123,bullish,-0.01176,0.0,-0.002950047956866819,0,1,0,0,0.004579848665870172,0.001155
2024-08-22,7,1.9429,4,2,0,0.5714,0.2857,4.5714,0,0,2.5683,2504.1001,2504.1001,2471.1001,2478.8999,210,-0.01176,60.8218,28.9614,23.8417,2440.285,2394.978,2527.3045,2353.2655,33.3286,0.008506,bullish,0.0119,0.01565214472758658,0.01887938274554779,1,1,0,0,0.01317838691831848,0.01176
2024-08-23,9,0.7444,4,2,0,0.4444,0.2222,4.7778,0,0,6.5456,2486.5,2508.3999,2486.5,2508.3999,94,0.0119,71.2296,29.9352,25.0604,2446.705,2398.426,2533.9432,2359.4668,29.55,0.008503,bullish,0.003708,0.003029859792292422,-0.005820403676463082,1,1,0,0,0.008807520611300981,0.0119
2024-08-26,11,0.5182,4,3,0,0.3636,0.2727,4.7273,0,0,3.6395,2509.8999,2523.1001,2509.1001,2517.7,290,0.003708,75.9274,31.0989,26.2681,2453.725,2402.776,2540.0384,2367.4116,27.6143,0.008458,bullish,-0.000675,-0.006633038090320453,-0.011041863605671831,0,1,0,0,0.005577911692812929,0.003708
2024-08-27,7,3.1429,2,2,0,0.2857,0.2857,3.4286,0,0,7.6278,2515.2,2523.1001,2506.8999,2516.0,100,-0.000675,75.2718,31.5206,27.3186,2459.275,2406.468,2546.6647,2371.8853,27.5929,0.008233,bullish,-0.005962,0.003855325914149388,-0.008982551669316385,0,1,0,0,0.006440919211196018,0.000675
2024-08-28,5,3.66,2,1,0,0.4,0.2,7.6,0,0,6.0231,2501.0,2501.0,2501.0,2501.0,2353,-0.005962,67.0121,30.2952,27.9139,2463.0,2410.24,2550.8573,2375.1427,25.9143,0.008274,bullish,0.009876,-0.0028788484606157017,0.004158296681327389,1,1,0,0,0.0,0.005962
2024-08-29,9,15.0,7,0,0,0.7778,0.0,6.8889,0,0,9.542,2504.1001,2525.7,2503.8999,2525.7,3966,0.009876,68.9935,30.9603,28.5232,2467.535,2414.146,2558.6113,2376.4587,26.7072,0.008474,bullish,-0.01263,-0.014174327909094453,-0.012748940887674642,0,1,1,0,0.0087057622017586,0.009876
2024-08-30,8,-0.975,1,5,0,0.125,0.625,3.375,0,0,6.0026,2519.5,2525.3999,2493.8,2493.8,208,-0.01263,56.3307,28.5838,28.5353,2470.94,2416.946,2560.5104,2381.3696,26.2858,0.008998,bullish,-0.001564,-0.00016043788595732078,0.003207955730210932,0,0,0,1,0.012542131375272755,0.01263
2024-09-03,7,4.2857,3,2,0,0.4286,0.2857,5.5714,0,0,17.5282,2501.6001,2501.8,2476.3,2489.8999,206,-0.001564,54.6849,26.085,28.0453,2475.35,2420.416,2559.0599,2391.6401,27.1429,0.008631,bullish,0.001406,0.008634885281934457,0.00899638575831907,1,1,0,0,0.010193475767769597,0.001564
2024-09-04,7,8.4286,5,1,0,0.7143,0.1429,2.5714,0,0,8.6305,2490.8999,2493.3999,2483.5,2493.3999,470,0.001406,62.0643,24.1092,27.258,2480.565,2423.684,2554.0178,2407.1122,25.5143,0.008471,bullish,0.007219,4.0145987011630524e-05,0.007499879983150715,1,1,1,0,0.003974427073524668,0.001406
2024-09-05,7,6.6286,2,0,0,0.2857,0.0,4.8571,0,0,8.394,2493.7,2513.3,2493.3999,2511.3999,54,0.007219,62.7794,23.7224,26.5509,2486.61,2427.58,2547.7155,2425.5044,24.3286,0.008535,bullish,-0.007127,-0.003822529418751608,0.01584777478091004,0,1,0,0,0.007980149977944538,0.007219
2024-09-06,5,7.46,3,0,0,0.6,0.0,10.0,0,0,11.5528,2510.3,2517.8999,2483.7,2493.5,96,-0.007127,48.7282,21.721,25.5849,2490.175,2431.466,2543.2501,2437.0998,22.7286,0.008399,bullish,0.003329,0.0075396029677161636,0.035211550030078254,1,1,0,0,0.013623829821136944,0.007127
2024-09-09,6,12.2667,4,1,0,0.6667,0.1667,6.0,0,0,9.4747,2491.3,2504.7,2491.3,2501.8,96,0.003329,50.0,20.5676,24.5815,2493.66,2435.012,2539.3135,2448.0064,22.1643,0.008388,bullish,0.004197,0.004117075705492024,0.03141733951554859,1,1,0,0,0.005378717938425575,0.003329
2024-09-10,10,16.77,8,2,0,0.8,0.2,6.5,0,0,19.2927,2512.3,2512.3,2512.3,2512.3,5,0.004197,50.242,20.2672,23.7186,2496.155,2438.704,2540.035,2452.2749,21.0143,0.008013,bullish,-8e-05,0.015483819607530869,0.020698165028061988,0,1,1,0,0.0,0.004197
2024-09-11,8,-0.675,2,2,0,0.25,0.25,3.75,0,0,7.2879,2525.8,2525.8,2502.3,2512.1001,90,-8e-05,50.9074,19.7848,22.9319,2498.425,2442.394,2540.5514,2456.2985,21.8714,0.008014,bullish,0.015565,0.027546633193478165,0.0233270561153196,1,0,0,0,0.009303982896508037,8e-05
2024-09-12,8,8.325,4,1,1,0.5,0.125,2.625,0,0,9.4133,2529.1001,2557.0,2523.3999,2551.2,132,0.015565,66.9321,22.3006,22.8056,2504.015,2446.958,2542.6926,2465.3374,22.4143,0.008126,bullish,0.011798,0.01144555503292577,0.014424584509250549,1,1,0,0,0.013285397442355133,0.015565
2024-09-13,11,9.5,9,1,0,0.8182,0.0909,5.1818,0,0,7.9766,2568.8,2581.8,2565.0,2581.3,31,0.011798,67.0248,26.4186,23.5282,2510.425,2451.388,2555.5323,2465.3176,22.4929,0.008373,bullish,-0.000349,-0.006585828845930397,0.014953666757060224,0,1,1,0,0.006540018685767744,0.011798
2024-09-16,9,3.9556,3,3,0,0.3333,0.3333,7.3333,0,0,11.458,2580.3999,2580.3999,2580.3999,2580.3999,28,-0.000349,65.2406,29.2721,24.677,2514.515,2455.226,2568.9727,2460.0573,21.5072,0.007497,bullish,-0.006239,-0.003759068507172114,0.017865486663520613,0,1,0,0,0.0,0.000349
2024-09-17,6,2.2167,5,1,0,0.8333,0.1667,7.0,0,0,3.8306,2581.2,2581.8,2564.3,2564.3,22,-0.006239,60.9723,29.8898,25.7195,2517.64,2459.408,2576.0547,2459.2252,21.6,0.007702,bullish,0.002496,0.009242288343797478,0.033888390593924234,1,1,1,0,0.006779792344645902,0.006239
2024-09-18,8,2.35,6,1,0,0.75,0.125,6.125,0,0,6.6431,2570.7,2570.7,2549.2,2570.7,25,0.002496,66.4776,30.5437,26.6844,2520.61,2463.62,2583.5337,2457.6863,22.0643,0.007685,bullish,0.00673,0.019138717080950718,0.034426420819232195,1,1,1,0,0.008363480763994244,0.002496
2024-09-19,6,-1.5833,3,3,0,0.5,0.5,3.5,0,0,7.8329,2566.0,2588.0,2566.0,2588.0,99,0.00673,65.2621,32.088,27.7651,2524.59,2467.936,2593.9974,2455.1825,21.8714,0.00776,bullish,0.012326,0.01487635239567231,0.03164602009273576,1,0,0,0,0.00857365549493375,0.00673
2024-09-20,6,24.4,4,1,0,0.6667,0.1667,10.9667,0,0,25.5171,2590.3999,2621.8,2590.3999,2619.8999,17,0.012326,80.8917,35.477,29.3075,2531.64,2472.034,2609.6211,2453.6589,22.0071,0.007441,bullish,0.002519,0.011947059504067381,0.009313371094826994,1,1,0,0,0.012121719121437696,0.012326
2024-09-23,10,8.27,6,1,0,0.6,0.1,6.7,0,0,6.2041,2626.5,2626.5,2626.5,2626.5,9,0.002519,83.0272,38.2544,31.0969,2537.545,2476.284,2625.3797,2449.7103,20.6571,0.007126,bullish,0.009404,0.012450028555111237,0.003655092328193499,1,1,0,0,0.0,0.002519
2024-09-24,9,7.3444,5,1,0,0.5556,0.1111,11.2222,0,0,10.3332,2636.8,2662.3,2625.5,2651.2,35,0.009404,84.6053,41.9648,33.2704,2544.22,2480.85,2645.0361,2443.4039,22.5786,0.007296,bullish,0.003018,0.0070533720579359915,0.0060727217863609795,1,1,0,0,0.013956310679611719,0.009404
2024-09-25,9,4.3778,4,1,2,0.4444,0.1111,1.6667,0,0,6.079,2656.3,2664.2,2649.3,2659.2,175,0.003018,83.8992,45.0318,35.6227,2551.38,2484.786,2663.4675,2439.2924,22.2214,0.007255,bullish,0.004024,-0.005603188929001024,-0.004550203068591996,1,1,0,0,0.005609306177765928,0.003018
2024-09-26,11,7.0091,8,1,1,0.7273,0.0909,4.0909,0,0,7.7718,2662.3,2669.8999,2660.8,2669.8999,17216,0.004024,91.8406,47.775,38.0532,2559.825,2489.088,2681.0118,2438.6382,20.5429,0.006958,bullish,-0.009588,-0.01265957573915033,-0.004794112318592836,0,1,1,0,0.0034180595725499404,0.004024
2024-09-27,5,10.96,4,1,0,0.8,0.2,4.6,0,0,8.0214,2670.0,2672.1001,2641.7,2644.3,4228,-0.009588,81.2364,47.3377,39.9101,2565.755,2492.938,2691.4345,2440.0755,21.7572,0.00734,bullish,-0.003101,0.008697954089929238,0.000567257875430105,0,1,1,0,0.011385805243445802,0.009588
2024-09-30,8,2.475,4,2,0,0.5,0.25,1.875,0,0,4.8685,2660.8999,2662.1001,2623.2,2636.1001,973,-0.003101,77.4137,45.8015,41.0884,2572.87,2497.75,2697.5053,2448.2347,23.7857,0.006589,bullish,0.011836,0.004172830917915427,0.00330029197297943,1,1,0,0,0.014619151964341198,0.003101
2024-10-01,7,6.3857,3,2,0,0.4286,0.2857,5.0,0,0,9.751,2631.3999,2670.8999,2631.3999,2667.3,153,0.011836,80.2181,46.5649,42.1837,2581.74,2503.256,2706.7627,2456.7172,24.9286,0.0068,bullish,-0.007573,-0.0038240542871068595,-0.019607843137254943,0,1,0,0,0.015011021319868562,0.011836
2024-10-02,9,9.7444,6,0,0,0.6667,0.0,11.8889,0,0,9.912,2650.6001,2657.2,2640.0,2647.1001,72,-0.007573,70.1556,45.0209,42.7511,2589.425,2508.106,2710.4144,2468.4356,23.6715,0.007226,bullish,0.003778,-0.0004911412303599816,-0.015526462335141766,1,1,0,0,0.006489096563453619,0.007573
2024-10-03,12,5.6917,8,1,0,0.6667,0.0833,5.8333,0,0,9.5044,2642.8,2657.1001,2640.0,2657.1001,354,0.003778,67.4013,44.0959,43.0201,2596.71,2512.982,2715.4429,2477.9771,22.7072,0.007162,bullish,-0.004253,-0.004629144381877004,-0.013736780183780106,0,1,0,0,0.006470448009686738,0.003778
2024-10-04,8,24.325,5,3,0,0.625,0.375,9.5,0,0,28.0277,2656.0,2667.0,2639.0,2645.8,114,-0.004253,64.3296,41.9672,42.8095,2604.325,2518.86,2714.4072,2494.2428,24.6429,0.006978,bullish,-0.000378,-0.011641091541310877,0.00445993650313703,0,1,0,0,0.010542168674698794,0.004253
2024-10-07,8,6.0625,5,0,0,0.625,0.0,6.875,0,0,2.7187,2648.7,2657.3999,2639.0,2644.8,284,-0.000378,68.8879,39.7414,42.1959,2611.475,2524.156,2711.6488,2511.3012,24.7072,0.007017,bullish,-0.011267,-0.014670296430732033,0.0011343012704174704,0,1,0,0,0.006946766338203606,0.000378
2024-10-08,8,7.1875,2,1,0,0.25,0.125,10.0,0,0,8.6001,2639.0,2639.0,2609.3,2615.0,687,-0.011267,59.3658,35.1675,40.7902,2616.61,2528.91,2705.2425,2527.9775,25.7072,0.007677,bearish,-0.003442,0.0021415296367113257,0.017743747609942684,0,1,0,0,0.01125426297840084,0.011267
2024-10-09,8,17.1,7,0,0,0.875,0.0,3.0,0,0,9.0907,2603.0,2607.7,2603.0,2606.0,152,-0.003442,53.9439,30.4652,38.7252,2621.305,2532.93,2695.3804,2547.2296,24.9929,0.007762,bearish,0.005602,0.01980049884881052,0.02609363008442056,1,1,1,0,0.0018056089127928613,0.003442
2024-10-10,7,14.4286,6,0,0,0.8571,0.0,5.7143,0,0,15.8889,2602.5,2628.3,2602.5,2620.6001,320,0.005602,50.166,27.5985,36.4999,2624.775,2536.812,2691.1218,2558.4282,24.4214,0.007131,bearish,0.014119,0.010379263894556123,0.026864037744637193,1,1,1,0,0.009913544668587966,0.005602
2024-10-11,7,-4.5571,2,2,0,0.2857,0.2857,4.8571,0,0,21.358,2638.3,2658.1001,2638.2,2657.6001,12,0.014119,56.4443,27.9896,34.7978,2628.59,2541.264,2693.1621,2564.018,26.6286,0.007326,bullish,-0.003688,0.0014297862195293831,0.02110923310094681,0,0,0,0,0.007542773755827727,0.014119
2024-10-14,4,15.3,3,1,0,0.75,0.25,8.25,0,0,17.5123,2655.0,2655.3,2647.8,2647.8,40,-0.003688,49.2491,27.1953,33.2773,2631.96,2545.706,2692.874,2571.046,24.7,0.007407,bullish,0.005136,0.009895007175768411,0.028438741596797268,1,1,1,0,0.002824858757062147,0.003688
2024-10-15,8,7.5,7,1,0,0.875,0.125,3.5,0,0,5.5752,2661.3999,2661.3999,2661.3999,2661.3999,39,0.005136,50.4741,27.3479,32.0914,2636.815,2550.9,2690.0125,2583.6175,24.6072,0.007231,bullish,0.004734,0.011122003874727726,0.03111148384727902,1,1,1,0,0.0,0.005136
2024-10-16,5,15.96,4,1,0,0.8,0.2,1.8,0,0,13.667,2674.0,2674.0,2674.0,2674.0,6,0.004734,50.8765,28.161,31.3054,2641.98,2556.598,2687.6801,2596.28,24.7429,0.007258,bullish,0.006358,0.01484667165295428,0.01510841436050847,1,1,1,0,0.0,0.004734
2024-10-17,8,8.5625,5,0,0,0.625,0.0,2.25,0,0,9.7173,2677.3999,2691.7,2677.2,2691.0,30,0.006358,60.364,29.8332,31.0109,2647.13,2562.608,2690.365,2603.895,23.8357,0.007246,bullish,0.008436,0.011928688219992711,0.016313600891861624,1,1,0,0,0.005415702002528647,0.006358
2024-10-18,9,24.7333,7,0,0,0.7778,0.0,12.4444,0,0,29.4073,2713.7,2719.6001,2713.7,2713.7,29,0.008436,66.1801,32.6142,31.3316,2651.82,2568.438,2702.3523,2601.2877,23.1,0.007002,bullish,0.003464,0.011239267420864563,0.010023178685927059,1,1,1,0,0.0021741902199949492,0.008436
2024-10-21,6,14.1667,6,0,0,1.0,0.0,5.0,0,0,11.5747,2721.8999,2738.3999,2719.5,2723.1001,52,0.003464,62.7982,35.1713,32.0995,2656.65,2574.258,2714.8734,2598.4266,22.0429,0.00701,bullish,0.007748,-0.0031949615072909276,0.007271051108256987,1,1,1,0,0.006943642563784175,0.003464
